original_scenario_id,base_rho,base_tau,K,rho,qH,tau,candidate_labels,intervention_index,coarse_mean_feasible_policies,coarse_min_max_mean_ratio,method,init_seed,selected_idx,selected_alpha_on,selected_alpha_off,mean_B_H,mean_B_L,mean_W,mean_cloud_fraction,mean_op_cost,viol_H,viol_L,upper_H,upper_L,certified
BG10,0.9,2.0,200.0,0.65,0.5,2.0,joint_safer,4.277777777777778,100,0.037037037037037,Guarded-GP,3,189,190.0,190.0,0.10350885937446419,0.09244386381700216,1.887153372420672,0.08746751244870761,0.3705405183118084,138,116,0.9579797352998276,0.8376307280494067,0
BG10,0.9,2.0,200.0,0.65,0.5,2.0,joint_safer,4.277777777777778,100,0.037037037037037,Guarded-GP,4,189,190.0,190.0,0.10350885937446419,0.09244386381700216,1.887153372420672,0.08746751244870761,0.3705405183118084,138,116,0.9579797352998276,0.8376307280494067,0
BG10,0.9,2.0,200.0,0.7,0.5,2.0,joint_boundary,4.222222222222222,6,0.8177570093457943,Exhaustive-training,-1,189,190.0,190.0,0.13249741393425712,0.11830686424715652,2.1433390643503256,0.10452524334470416,0.42602610299725296,146,127,0.9926874536019917,0.9002480485844134,0
BG10,0.9,2.0,200.0,0.7,0.5,2.0,joint_boundary,4.222222222222222,6,0.8177570093457943,DR-BGS,0,189,190.0,190.0,0.13249741393425712,0.11830686424715652,2.1433390643503256,0.10452524334470416,0.42602610299725296,146,127,0.9926874536019917,0.9002480485844134,0
BG10,0.9,2.0,200.0,0.7,0.5,2.0,joint_boundary,4.222222222222222,6,0.8177570093457943,DR-BGS,1,189,190.0,190.0,0.13249741393425712,0.11830686424715652,2.1433390643503256,0.10452524334470416,0.42602610299725296,146,127,0.9926874536019917,0.9002480485844134,0
BG10,0.9,2.0,200.0,0.7,0.5,2.0,joint_boundary,4.222222222222222,6,0.8177570093457943,DR-BGS,2,189,190.0,190.0,0.13249741393425712,0.11830686424715652,2.1433390643503256,0.10452524334470416,0.42602610299725296,146,127,0.9926874536019917,0.9002480485844134,0
BG10,0.9,2.0,200.0,0.7,0.5,2.0,joint_boundary,4.222222222222222,6,0.8177570093457943,DR-BGS,3,189,190.0,190.0,0.13249741393425712,0.11830686424715652,2.1433390643503256,0.10452524334470416,0.42602610299725296,146,127,0.9926874536019917,0.9002480485844134,0
BG10,0.9,2.0,200.0,0.7,0.5,2.0,joint_boundary,4.222222222222222,6,0.8177570093457943,DR-BGS,4,189,190.0,190.0,0.13249741393425712,0.11830686424715652,2.1433390643503256,0.10452524334470416,0.42602610299725296,146,127,0.9926874536019917,0.9002480485844134,0
BG10,0.9,2.0,200.0,0.7,0.5,2.0,joint_boundary,4.222222222222222,6,0.8177570093457943,Guarded-GP,0,189,190.0,190.0,0.13249741393425712,0.11830686424715652,2.1433390643503256,0.10452524334470416,0.42602610299725296,146,127,0.9926874536019917,0.9002480485844134,0
BG10,0.9,2.0,200.0,0.7,0.5,2.0,joint_boundary,4.222222222222222,6,0.8177570093457943,Guarded-GP,1,189,190.0,190.0,0.13249741393425712,0.11830686424715652,2.1433390643503256,0.10452524334470416,0.42602610299725296,146,127,0.9926874536019917,0.9002480485844134,0
BG10,0.9,2.0,200.0,0.7,0.5,2.0,joint_boundary,4.222222222222222,6,0.8177570093457943,Guarded-GP,2,189,190.0,190.0,0.13249741393425712,0.11830686424715652,2.1433390643503256,0.10452524334470416,0.42602610299725296,146,127,0.9926874536019917,0.9002480485844134,0
BG10,0.9,2.0,200.0,0.7,0.5,2.0,joint_boundary,4.222222222222222,6,0.8177570093457943,Guarded-GP,3,189,190.0,190.0,0.13249741393425712,0.11830686424715652,2.1433390643503256,0.10452524334470416,0.42602610299725296,146,127,0.9926874536019917,0.9002480485844134,0
BG10,0.9,2.0,200.0,0.7,0.5,2.0,joint_boundary,4.222222222222222,6,0.8177570093457943,Guarded-GP,4,189,190.0,190.0,0.13249741393425712,0.11830686424715652,2.1433390643503256,0.10452524334470416,0.42602610299725296,146,127,0.9926874536019917,0.9002480485844134,0
BG10,0.9,2.0,200.0,0.8,0.5,2.0,joint_harder,4.111111111111111,0,2.2797620364465283,Exhaustive-training,-1,6,40.0,10.0,0.047129930371273,0.030640377926274536,1.3574081332004904,0.49623809742043173,0.6998493174005052,84,32,0.6408652578000311,0.2876066226106646,0
BG10,0.9,2.0,200.0,0.8,0.5,2.0,joint_harder,4.111111111111111,0,2.2797620364465283,DR-BGS,0,6,40.0,10.0,0.047129930371273,0.030640377926274536,1.3574081332004904,0.49623809742043173,0.6998493174005052,84,32,0.6408652578000311,0.2876066226106646,0
BG10,0.9,2.0,200.0,0.8,0.5,2.0,joint_harder,4.111111111111111,0,2.2797620364465283,DR-BGS,1,6,40.0,10.0,0.047129930371273,0.030640377926274536,1.3574081332004904,0.49623809742043173,0.6998493174005052,84,32,0.6408652578000311,0.2876066226106646,0
BG10,0.9,2.0,200.0,0.8,0.5,2.0,joint_harder,4.111111111111111,0,2.2797620364465283,DR-BGS,2,6,40.0,10.0,0.047129930371273,0.030640377926274536,1.3574081332004904,0.49623809742043173,0.6998493174005052,84,32,0.6408652578000311,0.2876066226106646,0
BG10,0.9,2.0,200.0,0.8,0.5,2.0,joint_harder,4.111111111111111,0,2.2797620364465283,DR-BGS,3,6,40.0,10.0,0.047129930371273,0.030640377926274536,1.3574081332004904,0.49623809742043173,0.6998493174005052,84,32,0.6408652578000311,0.2876066226106646,0
BG10,0.9,2.0,200.0,0.8,0.5,2.0,joint_harder,4.111111111111111,0,2.2797620364465283,DR-BGS,4,6,40.0,10.0,0.047129930371273,0.030640377926274536,1.3574081332004904,0.49623809742043173,0.6998493174005052,84,32,0.6408652578000311,0.2876066226106646,0
BG10,0.9,2.0,200.0,0.8,0.5,2.0,joint_harder,4.111111111111111,0,2.2797620364465283,Guarded-GP,0,3,30.0,10.0,0.045495198327844384,0.029040134135397338,1.326041184782268,0.5088191749868038,0.7077253527041439,82,34,0.6280257890489989,0.3020774325061646,0
BG10,0.9,2.0,200.0,0.8,0.5,2.0,joint_harder,4.111111111111111,0,2.2797620364465283,Guarded-GP,1,3,30.0,10.0,0.045495198327844384,0.029040134135397338,1.326041184782268,0.5088191749868038,0.7077253527041439,82,34,0.6280257890489989,0.3020774325061646,0
BG10,0.9,2.0,200.0,0.8,0.5,2.0,joint_harder,4.111111111111111,0,2.2797620364465283,Guarded-GP,2,3,30.0,10.0,0.045495198327844384,0.029040134135397338,1.326041184782268,0.5088191749868038,0.7077253527041439,82,34,0.6280257890489989,0.3020774325061646,0
BG10,0.9,2.0,200.0,0.8,0.5,2.0,joint_harder,4.111111111111111,0,2.2797620364465283,Guarded-GP,3,3,30.0,10.0,0.045495198327844384,0.029040134135397338,1.326041184782268,0.5088191749868038,0.7077253527041439,82,34,0.6280257890489989,0.3020774325061646,0
BG10,0.9,2.0,200.0,0.8,0.5,2.0,joint_harder,4.111111111111111,0,2.2797620364465283,Guarded-GP,4,3,30.0,10.0,0.045495198327844384,0.029040134135397338,1.326041184782268,0.5088191749868038,0.7077253527041439,82,34,0.6280257890489989,0.3020774325061646,0
BG10,0.9,2.0,240.0,0.7,0.5,2.0,joint_safer,5.222222222222222,50,0.1131221719457013,Exhaustive-training,-1,35,96.0,96.0,0.030144260502613374,0.0252100753204577,1.4212126606892708,0.279459704933745,0.4926416040371356,59,25,0.47631514001684755,0.23612432654043203,0
BG10,0.9,2.0,240.0,0.7,0.5,2.0,joint_safer,5.222222222222222,50,0.1131221719457013,DR-BGS,0,35,96.0,96.0,0.030144260502613374,0.0252100753204577,1.4212126606892708,0.279459704933745,0.4926416040371356,59,25,0.47631514001684755,0.23612432654043203,0
BG10,0.9,2.0,240.0,0.7,0.5,2.0,joint_safer,5.222222222222222,50,0.1131221719457013,DR-BGS,1,35,96.0,96.0,0.030144260502613374,0.0252100753204577,1.4212126606892708,0.279459704933745,0.4926416040371356,59,25,0.47631514001684755,0.23612432654043203,0
BG10,0.9,2.0,240.0,0.7,0.5,2.0,joint_safer,5.222222222222222,50,0.1131221719457013,DR-BGS,2,35,96.0,96.0,0.030144260502613374,0.0252100753204577,1.4212126606892708,0.279459704933745,0.4926416040371356,59,25,0.47631514001684755,0.23612432654043203,0
BG10,0.9,2.0,240.0,0.7,0.5,2.0,joint_safer,5.222222222222222,50,0.1131221719457013,DR-BGS,3,35,96.0,96.0,0.030144260502613374,0.0252100753204577,1.4212126606892708,0.279459704933745,0.4926416040371356,59,25,0.47631514001684755,0.23612432654043203,0
BG10,0.9,2.0,240.0,0.7,0.5,2.0,joint_safer,5.222222222222222,50,0.1131221719457013,DR-BGS,4,35,96.0,96.0,0.030144260502613374,0.0252100753204577,1.4212126606892708,0.279459704933745,0.4926416040371356,59,25,0.47631514001684755,0.23612432654043203,0
BG10,0.9,2.0,240.0,0.7,0.5,2.0,joint_safer,5.222222222222222,50,0.1131221719457013,Guarded-GP,0,27,84.0,84.0,0.025341979758356857,0.02141923240165128,1.3190692474823853,0.30006605398313096,0.4979264411054889,59,24,0.47631514001684755,0.22864918353310765,0
BG10,0.9,2.0,240.0,0.7,0.5,2.0,joint_safer,5.222222222222222,50,0.1131221719457013,Guarded-GP,1,35,96.0,96.0,0.030144260502613374,0.0252100753204577,1.4212126606892708,0.279459704933745,0.4926416040371356,59,25,0.47631514001684755,0.23612432654043203,0
BG10,0.9,2.0,240.0,0.7,0.5,2.0,joint_safer,5.222222222222222,50,0.1131221719457013,Guarded-GP,2,27,84.0,84.0,0.025341979758356857,0.02141923240165128,1.3190692474823853,0.30006605398313096,0.4979264411054889,59,24,0.47631514001684755,0.22864918353310765,0
BG10,0.9,2.0,240.0,0.7,0.5,2.0,joint_safer,5.222222222222222,50,0.1131221719457013,Guarded-GP,3,35,96.0,96.0,0.030144260502613374,0.0252100753204577,1.4212126606892708,0.279459704933745,0.4926416040371356,59,25,0.47631514001684755,0.23612432654043203,0
BG10,0.9,2.0,240.0,0.7,0.5,2.0,joint_safer,5.222222222222222,50,0.1131221719457013,Guarded-GP,4,35,96.0,96.0,0.030144260502613374,0.0252100753204577,1.4212126606892708,0.279459704933745,0.4926416040371356,59,25,0.47631514001684755,0.23612432654043203,0
BG11,0.9,0.5,40.0,0.025,0.8,0.5,load_path,0.9722222222222222,-1,,Exhaustive-training,-1,0,2.0,2.0,0.0,0.0,0.024100611298113844,0.033025166013916404,0.03664025770863349,0,0,0.02429259716610854,0.02429259716610854,1
BG11,0.9,0.5,40.0,0.025,0.8,0.5,load_path,0.9722222222222222,-1,,DR-BGS,0,0,2.0,2.0,0.0,0.0,0.024100611298113844,0.033025166013916404,0.03664025770863349,0,0,0.02429259716610854,0.02429259716610854,1
BG11,0.9,0.5,40.0,0.025,0.8,0.5,load_path,0.9722222222222222,-1,,DR-BGS,1,0,2.0,2.0,0.0,0.0,0.024100611298113844,0.033025166013916404,0.03664025770863349,0,0,0.02429259716610854,0.02429259716610854,1
BG11,0.9,0.5,40.0,0.025,0.8,0.5,load_path,0.9722222222222222,-1,,DR-BGS,2,0,2.0,2.0,0.0,0.0,0.024100611298113844,0.033025166013916404,0.03664025770863349,0,0,0.02429259716610854,0.02429259716610854,1
BG11,0.9,0.5,40.0,0.025,0.8,0.5,load_path,0.9722222222222222,-1,,DR-BGS,3,0,2.0,2.0,0.0,0.0,0.024100611298113844,0.033025166013916404,0.03664025770863349,0,0,0.02429259716610854,0.02429259716610854,1
BG11,0.9,0.5,40.0,0.025,0.8,0.5,load_path,0.9722222222222222,-1,,DR-BGS,4,0,2.0,2.0,0.0,0.0,0.024100611298113844,0.033025166013916404,0.03664025770863349,0,0,0.02429259716610854,0.02429259716610854,1
BG11,0.9,0.5,40.0,0.025,0.8,0.5,load_path,0.9722222222222222,-1,,Guarded-GP,0,0,2.0,2.0,0.0,0.0,0.024100611298113844,0.033025166013916404,0.03664025770863349,0,0,0.02429259716610854,0.02429259716610854,1
BG11,0.9,0.5,40.0,0.025,0.8,0.5,load_path,0.9722222222222222,-1,,Guarded-GP,1,0,2.0,2.0,0.0,0.0,0.024100611298113844,0.033025166013916404,0.03664025770863349,0,0,0.02429259716610854,0.02429259716610854,1
BG11,0.9,0.5,40.0,0.025,0.8,0.5,load_path,0.9722222222222222,-1,,Guarded-GP,2,0,2.0,2.0,0.0,0.0,0.024100611298113844,0.033025166013916404,0.03664025770863349,0,0,0.02429259716610854,0.02429259716610854,1
BG11,0.9,0.5,40.0,0.025,0.8,0.5,load_path,0.9722222222222222,-1,,Guarded-GP,3,0,2.0,2.0,0.0,0.0,0.024100611298113844,0.033025166013916404,0.03664025770863349,0,0,0.02429259716610854,0.02429259716610854,1
BG11,0.9,0.5,40.0,0.025,0.8,0.5,load_path,0.9722222222222222,-1,,Guarded-GP,4,0,2.0,2.0,0.0,0.0,0.024100611298113844,0.033025166013916404,0.03664025770863349,0,0,0.02429259716610854,0.02429259716610854,1
BG10,0.9,2.0,240.0,0.8,0.5,2.0,joint_boundary,5.111111111111111,7,0.4428341384863123,Exhaustive-training,-1,32,96.0,60.0,0.04282939301248925,0.029264662617607524,1.7143189389798306,0.41312005650025746,0.6702678973472321,74,37,0.5761031822988487,0.3236100200889078,0
BG10,0.9,2.0,240.0,0.8,0.5,2.0,joint_boundary,5.111111111111111,7,0.4428341384863123,DR-BGS,0,23,84.0,36.0,0.04009526805348659,0.02762225556348164,1.6524668647671699,0.4218996748804179,0.6697697045954935,72,34,0.562982388813715,0.3020774325061646,0
BG10,0.9,2.0,240.0,0.8,0.5,2.0,joint_boundary,5.111111111111111,7,0.4428341384863123,DR-BGS,1,23,84.0,36.0,0.04009526805348659,0.02762225556348164,1.6524668647671699,0.4218996748804179,0.6697697045954935,72,34,0.562982388813715,0.3020774325061646,0
BG10,0.9,2.0,240.0,0.8,0.5,2.0,joint_boundary,5.111111111111111,7,0.4428341384863123,DR-BGS,2,23,84.0,36.0,0.04009526805348659,0.02762225556348164,1.6524668647671699,0.4218996748804179,0.6697697045954935,72,34,0.562982388813715,0.3020774325061646,0
BG10,0.9,2.0,240.0,0.8,0.5,2.0,joint_boundary,5.111111111111111,7,0.4428341384863123,DR-BGS,3,23,84.0,36.0,0.04009526805348659,0.02762225556348164,1.6524668647671699,0.4218996748804179,0.6697697045954935,72,34,0.562982388813715,0.3020774325061646,0
BG10,0.9,2.0,240.0,0.8,0.5,2.0,joint_boundary,5.111111111111111,7,0.4428341384863123,DR-BGS,4,23,84.0,36.0,0.04009526805348659,0.02762225556348164,1.6524668647671699,0.4218996748804179,0.6697697045954935,72,34,0.562982388813715,0.3020774325061646,0
BG10,0.9,2.0,240.0,0.8,0.5,2.0,joint_boundary,5.111111111111111,7,0.4428341384863123,Guarded-GP,0,30,96.0,36.0,0.043365222233875136,0.031152136937667052,1.7381495325401595,0.4259913886373048,0.6867138185183288,76,39,0.5891680069125611,0.33785672065266165,0
BG10,0.9,2.0,240.0,0.8,0.5,2.0,joint_boundary,5.111111111111111,7,0.4428341384863123,Guarded-GP,1,23,84.0,36.0,0.04009526805348659,0.02762225556348164,1.6524668647671699,0.4218996748804179,0.6697697045954935,72,34,0.562982388813715,0.3020774325061646,0
BG10,0.9,2.0,240.0,0.8,0.5,2.0,joint_boundary,5.111111111111111,7,0.4428341384863123,Guarded-GP,2,30,96.0,36.0,0.043365222233875136,0.031152136937667052,1.7381495325401595,0.4259913886373048,0.6867138185183288,76,39,0.5891680069125611,0.33785672065266165,0
BG10,0.9,2.0,240.0,0.8,0.5,2.0,joint_boundary,5.111111111111111,7,0.4428341384863123,Guarded-GP,3,30,96.0,36.0,0.043365222233875136,0.031152136937667052,1.7381495325401595,0.4259913886373048,0.6867138185183288,76,39,0.5891680069125611,0.33785672065266165,0
BG10,0.9,2.0,240.0,0.8,0.5,2.0,joint_boundary,5.111111111111111,7,0.4428341384863123,Guarded-GP,4,23,84.0,36.0,0.04009526805348659,0.02762225556348164,1.6524668647671699,0.4218996748804179,0.6697697045954935,72,34,0.562982388813715,0.3020774325061646,0
BG11,0.9,0.5,40.0,0.05,0.8,0.5,joint_boundary;load_path,0.9444444444444444,190,0.0478927203065134,Exhaustive-training,-1,6,8.0,2.0,0.000533559756548362,0.0002693602693602694,0.03955285132951406,0.02706854526733622,0.03300147296676333,1,0,0.03658316774058025,0.02429259716610854,1
BG11,0.9,0.5,40.0,0.05,0.8,0.5,joint_boundary;load_path,0.9444444444444444,190,0.0478927203065134,DR-BGS,0,6,8.0,2.0,0.000533559756548362,0.0002693602693602694,0.03955285132951406,0.02706854526733622,0.03300147296676333,1,0,0.03658316774058025,0.02429259716610854,1
BG11,0.9,0.5,40.0,0.05,0.8,0.5,joint_boundary;load_path,0.9444444444444444,190,0.0478927203065134,DR-BGS,1,6,8.0,2.0,0.000533559756548362,0.0002693602693602694,0.03955285132951406,0.02706854526733622,0.03300147296676333,1,0,0.03658316774058025,0.02429259716610854,1
BG11,0.9,0.5,40.0,0.05,0.8,0.5,joint_boundary;load_path,0.9444444444444444,190,0.0478927203065134,DR-BGS,2,6,8.0,2.0,0.000533559756548362,0.0002693602693602694,0.03955285132951406,0.02706854526733622,0.03300147296676333,1,0,0.03658316774058025,0.02429259716610854,1
BG11,0.9,0.5,40.0,0.05,0.8,0.5,joint_boundary;load_path,0.9444444444444444,190,0.0478927203065134,DR-BGS,3,6,8.0,2.0,0.000533559756548362,0.0002693602693602694,0.03955285132951406,0.02706854526733622,0.03300147296676333,1,0,0.03658316774058025,0.02429259716610854,1
BG11,0.9,0.5,40.0,0.05,0.8,0.5,joint_boundary;load_path,0.9444444444444444,190,0.0478927203065134,DR-BGS,4,6,8.0,2.0,0.000533559756548362,0.0002693602693602694,0.03955285132951406,0.02706854526733622,0.03300147296676333,1,0,0.03658316774058025,0.02429259716610854,1
BG11,0.9,0.5,40.0,0.05,0.8,0.5,joint_boundary;load_path,0.9444444444444444,190,0.0478927203065134,Guarded-GP,0,9,8.0,8.0,0.00046981276039323477,0.0001550593655856814,0.03970391804537609,0.02191001118175481,0.027865598888561226,0,0,0.02429259716610854,0.02429259716610854,1
BG11,0.9,0.5,40.0,0.05,0.8,0.5,joint_boundary;load_path,0.9444444444444444,190,0.0478927203065134,Guarded-GP,1,9,8.0,8.0,0.00046981276039323477,0.0001550593655856814,0.03970391804537609,0.02191001118175481,0.027865598888561226,0,0,0.02429259716610854,0.02429259716610854,1
BG11,0.9,0.5,40.0,0.05,0.8,0.5,joint_boundary;load_path,0.9444444444444444,190,0.0478927203065134,Guarded-GP,2,9,8.0,8.0,0.00046981276039323477,0.0001550593655856814,0.03970391804537609,0.02191001118175481,0.027865598888561226,0,0,0.02429259716610854,0.02429259716610854,1
BG11,0.9,0.5,40.0,0.05,0.8,0.5,joint_boundary;load_path,0.9444444444444444,190,0.0478927203065134,Guarded-GP,3,15,12.0,2.0,0.000533559756548362,0.00022239943292574874,0.04010702479969252,0.014409969430279073,0.02042602315023295,1,0,0.03658316774058025,0.02429259716610854,1
BG11,0.9,0.5,40.0,0.05,0.8,0.5,joint_boundary;load_path,0.9444444444444444,190,0.0478927203065134,Guarded-GP,4,15,12.0,2.0,0.000533559756548362,0.00022239943292574874,0.04010702479969252,0.014409969430279073,0.02042602315023295,1,0,0.03658316774058025,0.02429259716610854,1
BG11,0.9,0.5,40.0,0.075,0.8,0.5,load_path,0.9166666666666667,-1,,Exhaustive-training,-1,3,6.0,2.0,0.0060147434307764565,0.004177779999314499,0.07547492458619437,0.10369483279238717,0.11501607148031631,14,0,0.15163853130364813,0.02429259716610854,0
BG11,0.9,0.5,40.0,0.075,0.8,0.5,load_path,0.9166666666666667,-1,,DR-BGS,0,15,12.0,2.0,0.006530113724330405,0.004503514367965884,0.07727392651058733,0.06411503132657162,0.07570612030315971,17,0,0.17524863866553708,0.02429259716610854,0
BG11,0.9,0.5,40.0,0.075,0.8,0.5,load_path,0.9166666666666667,-1,,DR-BGS,1,15,12.0,2.0,0.006530113724330405,0.004503514367965884,0.07727392651058733,0.06411503132657162,0.07570612030315971,17,0,0.17524863866553708,0.02429259716610854,0
BG11,0.9,0.5,40.0,0.075,0.8,0.5,load_path,0.9166666666666667,-1,,DR-BGS,2,15,12.0,2.0,0.006530113724330405,0.004503514367965884,0.07727392651058733,0.06411503132657162,0.07570612030315971,17,0,0.17524863866553708,0.02429259716610854,0
BG11,0.9,0.5,40.0,0.075,0.8,0.5,load_path,0.9166666666666667,-1,,DR-BGS,3,15,12.0,2.0,0.006530113724330405,0.004503514367965884,0.07727392651058733,0.06411503132657162,0.07570612030315971,17,0,0.17524863866553708,0.02429259716610854,0
BG11,0.9,0.5,40.0,0.075,0.8,0.5,load_path,0.9166666666666667,-1,,DR-BGS,4,15,12.0,2.0,0.006530113724330405,0.004503514367965884,0.07727392651058733,0.06411503132657162,0.07570612030315971,17,0,0.17524863866553708,0.02429259716610854,0
BG11,0.9,0.5,40.0,0.075,0.8,0.5,load_path,0.9166666666666667,-1,,Guarded-GP,0,9,8.0,8.0,0.006564021431728989,0.004579677864835611,0.07652007498775715,0.07727207990470433,0.0887500911528679,18,0,0.1830088770247613,0.02429259716610854,0
BG11,0.9,0.5,40.0,0.075,0.8,0.5,load_path,0.9166666666666667,-1,,Guarded-GP,1,9,8.0,8.0,0.006564021431728989,0.004579677864835611,0.07652007498775715,0.07727207990470433,0.0887500911528679,18,0,0.1830088770247613,0.02429259716610854,0
BG11,0.9,0.5,40.0,0.075,0.8,0.5,load_path,0.9166666666666667,-1,,Guarded-GP,2,9,8.0,8.0,0.006564021431728989,0.004579677864835611,0.07652007498775715,0.07727207990470433,0.0887500911528679,18,0,0.1830088770247613,0.02429259716610854,0
BG11,0.9,0.5,40.0,0.075,0.8,0.5,load_path,0.9166666666666667,-1,,Guarded-GP,3,15,12.0,2.0,0.006530113724330405,0.004503514367965884,0.07727392651058733,0.06411503132657162,0.07570612030315971,17,0,0.17524863866553708,0.02429259716610854,0
BG11,0.9,0.5,40.0,0.075,0.8,0.5,load_path,0.9166666666666667,-1,,Guarded-GP,4,15,12.0,2.0,0.006530113724330405,0.004503514367965884,0.07727392651058733,0.06411503132657162,0.07570612030315971,17,0,0.17524863866553708,0.02429259716610854,0
BG11,0.9,0.5,40.0,0.1,0.8,0.5,joint_harder;load_path,0.888888888888889,0,1.0045844431574176,Exhaustive-training,-1,21,14.0,2.0,0.01797884646704757,0.01402057425298798,0.11178161953087434,0.09301243102965408,0.10977967395928523,53,4,0.4354752549149465,0.06686787667748939,0
BG11,0.9,0.5,40.0,0.1,0.8,0.5,joint_harder;load_path,0.888888888888889,0,1.0045844431574176,DR-BGS,0,25,14.0,10.0,0.018072991993626043,0.013611398092161622,0.11267099098123559,0.08028839148581507,0.09718904013300042,56,4,0.45596435920558026,0.06686787667748939,0
BG11,0.9,0.5,40.0,0.1,0.8,0.5,joint_harder;load_path,0.888888888888889,0,1.0045844431574176,DR-BGS,1,25,14.0,10.0,0.018072991993626043,0.013611398092161622,0.11267099098123559,0.08028839148581507,0.09718904013300042,56,4,0.45596435920558026,0.06686787667748939,0
BG11,0.9,0.5,40.0,0.1,0.8,0.5,joint_harder;load_path,0.888888888888889,0,1.0045844431574176,DR-BGS,2,25,14.0,10.0,0.018072991993626043,0.013611398092161622,0.11267099098123559,0.08028839148581507,0.09718904013300042,56,4,0.45596435920558026,0.06686787667748939,0
BG11,0.9,0.5,40.0,0.1,0.8,0.5,joint_harder;load_path,0.888888888888889,0,1.0045844431574176,DR-BGS,3,25,14.0,10.0,0.018072991993626043,0.013611398092161622,0.11267099098123559,0.08028839148581507,0.09718904013300042,56,4,0.45596435920558026,0.06686787667748939,0
BG11,0.9,0.5,40.0,0.1,0.8,0.5,joint_harder;load_path,0.888888888888889,0,1.0045844431574176,DR-BGS,4,25,14.0,10.0,0.018072991993626043,0.013611398092161622,0.11267099098123559,0.08028839148581507,0.09718904013300042,56,4,0.45596435920558026,0.06686787667748939,0
BG11,0.9,0.5,40.0,0.1,0.8,0.5,joint_harder;load_path,0.888888888888889,0,1.0045844431574176,Guarded-GP,0,21,14.0,2.0,0.01797884646704757,0.01402057425298798,0.11178161953087434,0.09301243102965408,0.10977967395928523,53,4,0.4354752549149465,0.06686787667748939,0
BG11,0.9,0.5,40.0,0.1,0.8,0.5,joint_harder;load_path,0.888888888888889,0,1.0045844431574176,Guarded-GP,1,21,14.0,2.0,0.01797884646704757,0.01402057425298798,0.11178161953087434,0.09301243102965408,0.10977967395928523,53,4,0.4354752549149465,0.06686787667748939,0
BG11,0.9,0.5,40.0,0.1,0.8,0.5,joint_harder;load_path,0.888888888888889,0,1.0045844431574176,Guarded-GP,2,21,14.0,2.0,0.01797884646704757,0.01402057425298798,0.11178161953087434,0.09301243102965408,0.10977967395928523,53,4,0.4354752549149465,0.06686787667748939,0
BG11,0.9,0.5,40.0,0.1,0.8,0.5,joint_harder;load_path,0.888888888888889,0,1.0045844431574176,Guarded-GP,3,21,14.0,2.0,0.01797884646704757,0.01402057425298798,0.11178161953087434,0.09301243102965408,0.10977967395928523,53,4,0.4354752549149465,0.06686787667748939,0
BG11,0.9,0.5,40.0,0.1,0.8,0.5,joint_harder;load_path,0.888888888888889,0,1.0045844431574176,Guarded-GP,4,21,14.0,2.0,0.01797884646704757,0.01402057425298798,0.11178161953087434,0.09301243102965408,0.10977967395928523,53,4,0.4354752549149465,0.06686787667748939,0
BG11,0.9,0.5,40.0,0.125,0.8,0.5,load_path,0.8611111111111112,-1,,Exhaustive-training,-1,15,12.0,2.0,0.03445465739873287,0.019596016673295105,0.14023018633882445,0.1399941628427802,0.1610286907936039,110,14,0.8021579167904893,0.15163853130364813,0
BG11,0.9,0.5,40.0,0.125,0.8,0.5,load_path,0.8611111111111112,-1,,DR-BGS,0,21,14.0,2.0,0.03502811481896494,0.019747015564377267,0.14124192709224423,0.12732603786862234,0.148512326932459,114,14,0.8258954526996672,0.15163853130364813,0
BG11,0.9,0.5,40.0,0.125,0.8,0.5,load_path,0.8611111111111112,-1,,DR-BGS,1,21,14.0,2.0,0.03502811481896494,0.019747015564377267,0.14124192709224423,0.12732603786862234,0.148512326932459,114,14,0.8258954526996672,0.15163853130364813,0
BG11,0.9,0.5,40.0,0.125,0.8,0.5,load_path,0.8611111111111112,-1,,DR-BGS,2,21,14.0,2.0,0.03502811481896494,0.019747015564377267,0.14124192709224423,0.12732603786862234,0.148512326932459,114,14,0.8258954526996672,0.15163853130364813,0
BG11,0.9,0.5,40.0,0.125,0.8,0.5,load_path,0.8611111111111112,-1,,DR-BGS,3,21,14.0,2.0,0.03502811481896494,0.019747015564377267,0.14124192709224423,0.12732603786862234,0.148512326932459,114,14,0.8258954526996672,0.15163853130364813,0
BG11,0.9,0.5,40.0,0.125,0.8,0.5,load_path,0.8611111111111112,-1,,DR-BGS,4,21,14.0,2.0,0.03502811481896494,0.019747015564377267,0.14124192709224423,0.12732603786862234,0.148512326932459,114,14,0.8258954526996672,0.15163853130364813,0
BG11,0.9,0.5,40.0,0.125,0.8,0.5,load_path,0.8611111111111112,-1,,Guarded-GP,0,15,12.0,2.0,0.03445465739873287,0.019596016673295105,0.14023018633882445,0.1399941628427802,0.1610286907936039,110,14,0.8021579167904893,0.15163853130364813,0
BG11,0.9,0.5,40.0,0.125,0.8,0.5,load_path,0.8611111111111112,-1,,Guarded-GP,1,15,12.0,2.0,0.03445465739873287,0.019596016673295105,0.14023018633882445,0.1399941628427802,0.1610286907936039,110,14,0.8021579167904893,0.15163853130364813,0
BG11,0.9,0.5,40.0,0.125,0.8,0.5,load_path,0.8611111111111112,-1,,Guarded-GP,2,15,12.0,2.0,0.03445465739873287,0.019596016673295105,0.14023018633882445,0.1399941628427802,0.1610286907936039,110,14,0.8021579167904893,0.15163853130364813,0
