scenario_id,policy_idx,alpha_on,alpha_off,train_score,train_score_se,train_op_cost,train_W,train_B_H,train_B_L,train_cloud_fraction,diffusion_score,diffusion_W,diffusion_B_H,diffusion_B_L,diffusion_cloud_fraction
R15H01,10,10.0,2.0,3.9270757311468025,0.9698214115168898,0.6064612257173535,0.2433435910464383,0.07777184145476071,0.05686093116612531,0.5699596870603879,0.8757032637903761,0.1540030061384215,0.027273156515688523,0.02161340584769503,0.48894498708518686
R15H01,11,10.0,4.0,5.049780620794202,1.2527492954347856,0.5849064231366903,0.2582425777385426,0.09405076324122846,0.06485913129457342,0.5461700364759089,0.8959318119211407,0.15505882468868334,0.02789985974153371,0.022110056007356483,0.47768000114115283
R15H01,12,10.0,6.0,5.582006694449934,1.135069799818314,0.5292888275133926,0.26323039866266074,0.103191753474329,0.08464151309898278,0.48980426771399327,0.9057398258209646,0.155607907266352,0.02818688247422104,0.02233751600132623,0.47305451601995974
R15H01,13,10.0,8.0,5.32105628075425,0.8585866865729921,0.5548042416207678,0.2551047922324065,0.09901485007555715,0.079587379531604,0.5165385227859068,0.9164718935117828,0.15624955087531578,0.028479867051626334,0.022569700785645082,0.4690411082991687
R15H01,14,10.0,10.0,5.035078274220626,1.31309370218324,0.560380615994328,0.25659972814895965,0.09550942028096492,0.07813324109767733,0.5218906567719842,0.929114528368985,0.1570373049758711,0.028800557569540412,0.022823842454950394,0.4655310541455838
R15H01,15,12.0,2.0,4.037056437533688,0.9215385335191159,0.5993035825870601,0.24343111739740708,0.079031922099922,0.05994522247691624,0.5627889149774491,0.9802659218249414,0.159936543334058,0.02992110089485894,0.023717930586964614,0.46022039558188577
R15H01,16,12.0,4.0,4.915187248212035,1.0763874283862402,0.5900304260365313,0.2559894062254817,0.09156433353309723,0.06079212477074297,0.5516320151027093,1.0010038154674565,0.16091842556277844,0.03055159445232432,0.024217712631221744,0.4492863290168235
R15H01,17,12.0,6.0,4.55601194893981,1.1493447764850815,0.5542798670961777,0.258917515679295,0.08702469330099642,0.06804278289090766,0.5154422397442835,1.011272857181246,0.16144419294731688,0.030848186175068546,0.024452816131430764,0.4446469194857211
R15H01,18,12.0,8.0,5.6690728707223075,0.8694363806920221,0.5439654110323159,0.26357251369164364,0.1068628571099121,0.08108289974780496,0.5044295339785694,1.0226605545742498,0.16207239012183267,0.03115703373484096,0.024697634775165185,0.44049800931392674
R15H01,19,12.0,10.0,4.9408924855509735,1.3419868142498477,0.5691254901311386,0.26662718394390483,0.0933149941234051,0.07028882151928481,0.5291314125395529,1.0362671251949396,0.16286186065477098,0.03150214108408325,0.02497119642888394,0.4367307918925614
