scenario_id,rho,qH,tau,policy_idx,alpha_on,alpha_off,n,viol_H,viol_L,upper_H,upper_L,certified,mean_B_H,mean_B_L,mean_W,mean_cloud_fraction,mean_op_cost,p95_B_H,p95_B_L
R15H01,0.7,0.2,0.5,68,24.0,6.0,150,142,98,0.97669618980353,0.7290896321748647,0,0.08542958742290904,0.06924356275750997,0.24623647137419652,0.4150298457559765,0.45196531646210597,0.170425824175824,0.13341718485019782
R15H01,0.7,0.2,0.5,69,24.0,8.0,150,143,95,0.9810344303654225,0.7104368345613593,0,0.08456796227531117,0.06990823310891538,0.24790396946110216,0.40645612935266057,0.44364172477182584,0.17658923355125886,0.1357266435986159
R15H01,0.7,0.2,0.5,70,24.0,10.0,150,145,97,0.9890898135310887,0.7228880546887881,0,0.08563889715671384,0.06970605817562443,0.24591474141583547,0.4028729339773569,0.43976014518973217,0.17410037878787868,0.1492482123300908
R15H01,0.7,0.2,0.5,71,24.0,12.0,150,143,98,0.9810344303654225,0.7290896321748647,0,0.08215684956636753,0.06792121490403687,0.2476935994767437,0.4058396358166401,0.4429936757381517,0.1540379665379665,0.1427063862928345
R15H01,0.7,0.2,0.5,72,24.0,14.0,150,146,110,0.9926874536019917,0.8021579167904893,0,0.08847998285240304,0.07351891886816372,0.2516970508643229,0.39795820757101563,0.435712765200664,0.17482142857142854,0.14564666103127633
R15H01,0.7,0.2,0.5,73,24.0,16.0,150,143,101,0.9810344303654225,0.7475955847990066,0,0.08540439411919214,0.07012216457386924,0.2507469429035138,0.3999635141595854,0.4375755555951126,0.19220505617977524,0.14804907892053562
R15H01,0.7,0.2,0.5,74,24.0,18.0,150,144,112,0.985181478885102,0.8140695630923855,0,0.08868513834887734,0.07390933458468278,0.2528097384461428,0.38622119503806995,0.42414265580499133,0.18670711527854378,0.15171159029649584
R15H01,0.7,0.2,0.5,75,24.0,20.0,150,147,109,0.9958563747187794,0.796171274901832,0,0.0940552372307638,0.07883973381337699,0.2581497899704762,0.37702986668360805,0.41575233517917953,0.20553751803751802,0.1554973681383607
R15H01,0.7,0.2,0.5,76,24.0,22.0,150,145,103,0.9890898135310887,0.7598480539030887,0,0.09446379374143467,0.07666364337914397,0.25842235697328675,0.385924431482678,0.424687785028671,0.19918918918918915,0.1660019961502816
R15H01,0.7,0.2,0.5,77,24.0,24.0,150,144,110,0.985181478885102,0.8021579167904893,0,0.10085236662225158,0.08259154766467058,0.2640632788903739,0.36017699634081385,0.3997864881743699,0.20273344340487984,0.17135238243537837
